name_court,url_court,plaintiff,respondent,name_company,url_case,date,path,name_pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/792b0d8c-1910-46f2-818b-6861ad95d854/A40-165377-2019_20230405_Postanovlenie_apelljacionnoj_instancii_(rezoljutivnaja_chast).pdf,2023-04-05,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/ce3b1e0f-4bde-482a-9a36-3606321cfcca/A40-165377-2019_20230203_Opredelenie.pdf,2023-02-03,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/0e1e05d0-2662-4dde-af03-051233e26b13/A40-165377-2019_20221227_Opredelenie.pdf,2022-12-27,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/dd56f970-d4e4-4bda-b7de-f8f4b67b9b79/A40-165377-2019_20221102_Opredelenie.pdf,2022-11-02,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/01d034fe-cfaf-46d4-8b7e-5ffbb85fa779/A40-165377-2019_20220309_Opredelenie.pdf,2022-03-09,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/8f89d0f5-48df-4952-9c78-97b6bc076804/A40-165377-2019_20220225_Opredelenie.pdf,2022-02-25,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/16f6457f-24cf-40d8-bd5d-4bcee55a8a16/A40-165377-2019_20211110_Opredelenie.pdf,2021-11-10,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/a1843e95-be14-421b-853a-dbe1356b0835/A40-165377-2019_20210802_Reshenija_i_postanovlenija.pdf,2021-08-02,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/d8621124-1718-4e09-898b-24e823f571fd/A40-165377-2019_20210726_Prochie_sudebnye_dokumenty.pdf,2021-07-26,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/ff13740d-21ba-4296-9437-e116da826bf7/A40-165377-2019_20210625_Opredelenie.pdf,2021-06-25,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/d075b51b-3c55-46a8-b8bd-e0f972aa7c13/A40-165377-2019_20210424_Postanovlenie_apelljacionnoj_instancii.pdf,2021-04-24,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/c58ab84a-edb7-40d7-b72d-9886905d49bb/A40-165377-2019_20210421_Postanovlenie_apelljacionnoj_instancii_(rezoljutivnaja_chast).pdf,2021-04-21,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/559d9fd1-3657-4d1a-a1f5-c976d30a5ca7/A40-165377-2019_20210215_Opredelenie.pdf,2021-02-15,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/7e044d06-07dc-4e13-a4c7-3b2744b3985d/A40-165377-2019_20210215_Opredelenie.pdf,2021-02-15,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/49bcfc62-916a-4567-807a-2a91f92c3d8d/A40-165377-2019_20201209_Opredelenie.pdf,2020-12-09,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/82a32605-6977-476e-a471-50c9994dac74/A40-165377-2019_20200929_Opredelenie.pdf,2020-09-29,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/052d12af-f4d2-4ea2-a59c-fd7981243506/A40-165377-2019_20200817_Opredelenie.pdf,2020-08-17,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/9a3bf3db-dd38-48a3-91f6-0f0c2cc23857/A40-165377-2019_20200629_Opredelenie.pdf,2020-06-29,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/d33551c8-a31c-4dd0-9862-9efd1efabc7f/A40-165377-2019_20200520_Opredelenie.pdf,2020-05-20,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/53fdfe7b-623f-4d92-adc4-77ce0c92387e/A40-165377-2019_20200227_Opredelenie.pdf,2020-02-27,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"27.06.2019
А40-165377/2019",https://kad.arbitr.ru/Card/48662615-b2e1-4819-a274-cfb4098ab139,"ДЕПАРТАМЕНТ ГОРОДСКОГО ИМУЩЕСТВА ГОРОДА МОСКВЫ
ВЫСШИЙ ИСПОЛНИТЕЛЬНЫЙ ОРГАН ГОСУДАРСТВЕННОЙ ВЛАСТИ ГОРОДА МОСКВЫ-ПРАВИТЕЛЬСТВО МОСКВЫ","ООО ""ТВК ГЕМ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/48662615-b2e1-4819-a274-cfb4098ab139/f157b006-eb71-4071-9c4b-59220ea924ea/A40-165377-2019_20200124_Opredelenie.pdf,2020-01-24,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/27.06.2019
А40-165377/2019",A40-165377-2019_20200124_Opredelenie.pdf
"23.11.2018
А61-6943/2018",https://kad.arbitr.ru/Card/ec9596b0-cb4e-4560-942a-b7cc3b814c17,"АО ""Севкавказэнерго""","ООО ""Компания ""Ростикс""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/ec9596b0-cb4e-4560-942a-b7cc3b814c17/b3bb296b-af0f-4c23-bf1d-d9533ea18be8/A61-6943-2018_20181206_Reshenija_i_postanovlenija.pdf,2018-12-06,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.11.2018
А61-6943/2018",A61-6943-2018_20181206_Reshenija_i_postanovlenija.pdf
"22.06.2018
А40-143444/2018",https://kad.arbitr.ru/Card/f159d2fd-d44f-4342-a389-389dafaf7067,ГУ ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РФ №4 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,"ООО ""РОСТИКС - НОВЫЕ ЧЕРЕМУШКИ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/f159d2fd-d44f-4342-a389-389dafaf7067/0988f0e4-1daf-43d8-8abc-c55be3021ad6/A40-143444-2018_20180622_Reshenija_i_postanovlenija.pdf,2018-06-22,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/22.06.2018
А40-143444/2018",A40-143444-2018_20180622_Reshenija_i_postanovlenija.pdf
"28.04.2018
А40-94433/2018",https://kad.arbitr.ru/Card/7e4d3d7d-9efe-4dfd-8c56-00ec59a1abcd,"ООО ""ИНТЕРБИР""","ООО ""РОСТИКС - НОВЫЕ ЧЕРЕМУШКИ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/7e4d3d7d-9efe-4dfd-8c56-00ec59a1abcd/2501ab8a-d043-4eee-9d8b-8d7633c64992/A40-94433-2018_20181226_Opredelenie.pdf,2018-12-26,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/28.04.2018
А40-94433/2018",A40-94433-2018_20180515_Opredelenie.pdf
"28.04.2018
А40-94433/2018",https://kad.arbitr.ru/Card/7e4d3d7d-9efe-4dfd-8c56-00ec59a1abcd,"ООО ""ИНТЕРБИР""","ООО ""РОСТИКС - НОВЫЕ ЧЕРЕМУШКИ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/7e4d3d7d-9efe-4dfd-8c56-00ec59a1abcd/981a9b81-f1c8-48e7-a02a-d187442d82df/A40-94433-2018_20180914_Opredelenie.pdf,2018-09-14,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/28.04.2018
А40-94433/2018",A40-94433-2018_20180515_Opredelenie.pdf
"28.04.2018
А40-94433/2018",https://kad.arbitr.ru/Card/7e4d3d7d-9efe-4dfd-8c56-00ec59a1abcd,"ООО ""ИНТЕРБИР""","ООО ""РОСТИКС - НОВЫЕ ЧЕРЕМУШКИ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/7e4d3d7d-9efe-4dfd-8c56-00ec59a1abcd/19031e1c-53df-4ebf-bb8a-cf0890887e6a/A40-94433-2018_20180727_Opredelenie.pdf,2018-07-27,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/28.04.2018
А40-94433/2018",A40-94433-2018_20180515_Opredelenie.pdf
"28.04.2018
А40-94433/2018",https://kad.arbitr.ru/Card/7e4d3d7d-9efe-4dfd-8c56-00ec59a1abcd,"ООО ""ИНТЕРБИР""","ООО ""РОСТИКС - НОВЫЕ ЧЕРЕМУШКИ""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/7e4d3d7d-9efe-4dfd-8c56-00ec59a1abcd/bff7a300-f432-4fb6-b9d1-3d10e71f5cb4/A40-94433-2018_20180515_Opredelenie.pdf,2018-05-15,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/28.04.2018
А40-94433/2018",A40-94433-2018_20180515_Opredelenie.pdf
"26.03.2018
А40-59253/2018",https://kad.arbitr.ru/Card/911ba139-1401-4f75-8527-bd3678a9b1d9,ГУ ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РФ №4 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/911ba139-1401-4f75-8527-bd3678a9b1d9/fc1852fe-887c-4dce-bb34-dad804e4725b/A40-59253-2018_20180330_Reshenija_i_postanovlenija.pdf,2018-03-30,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/26.03.2018
А40-59253/2018",A40-59253-2018_20180330_Reshenija_i_postanovlenija.pdf
"23.08.2017
А61-3642/2017",https://kad.arbitr.ru/Card/9869ecc5-152e-49bb-8ec5-5a66f22fc8d7,"ООО Конкурсный управляющий компания ""ростикс"" Першина Л. В.",ФНС России МРИ по г. Владикавказу,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/9869ecc5-152e-49bb-8ec5-5a66f22fc8d7/23d09216-17f6-4e5b-b567-7a4337803471/A61-3642-2017_20170919_Opredelenie.pdf,2017-09-19,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.08.2017
А61-3642/2017",A61-3642-2017_20170828_Opredelenie.pdf
"23.08.2017
А61-3642/2017",https://kad.arbitr.ru/Card/9869ecc5-152e-49bb-8ec5-5a66f22fc8d7,"ООО Конкурсный управляющий компания ""ростикс"" Першина Л. В.",ФНС России МРИ по г. Владикавказу,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/9869ecc5-152e-49bb-8ec5-5a66f22fc8d7/a96250d8-cadf-423e-a349-611a71a4397d/A61-3642-2017_20170828_Opredelenie.pdf,2017-08-28,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/23.08.2017
А61-3642/2017",A61-3642-2017_20170828_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/2b2fbc31-df32-4d4a-8f3c-302637ef6f98/A41-18303-2016_20161206_Reshenija_i_postanovlenija.pdf,2016-12-06,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/2edacfd8-9608-4160-899d-5ebf0e7a3fcb/A41-18303-2016_20161129_Prochie_sudebnye_dokumenty.pdf,2016-11-29,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/cf9de630-049d-446f-b8b1-21284dfff7d7/A41-18303-2016_20161025_Opredelenie.pdf,2016-10-25,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
"06.04.2016
А41-18303/2016",https://kad.arbitr.ru/Card/e5da9758-cd67-49ed-8303-03af78506a0f,"ООО ""РОСТИКС-ПЛОЩАДЬ ИЛЬИЧА""",ИНСПЕКЦИЯ ФЕДЕРАЛЬНОЙ НАЛОГОВОЙ СЛУЖБЫ ПО Г. КЛИНУ МОСКОВСКОЙ ОБЛАСТИ,Ростикс,https://kad.arbitr.ru/Kad/PdfDocument/e5da9758-cd67-49ed-8303-03af78506a0f/5a7c1217-5019-4361-b4ed-a9d735b1dd65/A41-18303-2016_20160926_Postanovlenie_apelljacionnoj_instancii.pdf,2016-09-26,"/home/oem/Documents/Projects/PythonProjects/parsing-lawsuits/pdf/Ростикс/06.04.2016
А41-18303/2016",A41-18303-2016_20160411_Opredelenie.pdf
